"icon-verkehrsstoerung src","linkintern","linkintern href","tablescraper-selected-row","tablescraper-selected-row 2","tablescraper-selected-row 3","tablescraper-selected-row 4"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Neusser Straße (Weidenpesch)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/neusser-strasse-weidenpesch-5","von 


 bis ,  von 09:00 bis 15:00 und  von 21:00 bis 05:00 Uhr","11. Mai 2021","28. Juli 2021","Nippes"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Neusser Straße (Weidenpesch)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/neusser-strasse-weidenpesch-6","von 


 bis","20. Februar 2021","22. Februar 2021","Nippes"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Neusser Straße (Weidenpesch)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/neusser-strasse-weidenpesch-12","von 


 bis ,  von 09:00 bis 15:00 und  von 21:00 bis 05:00 Uhr","11. Januar 2021","17. Februar 2021","Nippes"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Neusser Straße (Weidenpesch)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/neusser-strasse-weidenpesch-14","von 


 bis ,  von 09:00 bis 15:00 Uhr","11. Mai 2021","28. Juli 2021","Nippes"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Neusser Straße (Weidenpesch)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/neusser-strasse-weidenpesch-17","von 


 bis ,  von 22:00 bis 05:00 Uhr","11. April 2021","12. April 2021","Nippes"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Neusser Straße (Weidenpesch)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/neusser-strasse-weidenpesch-18","am 


,  von 09:00 bis 15:00 Uhr","9. Mai 2021","","Nippes"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Neusser Straße (Weidenpesch)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/neusser-strasse-weidenpesch-19","am 


,  von 01:30 bis 04:00 Uhr","16. Juni 2021","","Nippes"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Neusser Straße (Weidenpesch)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/neusser-strasse-weidenpesch-20","von 


 bis ,  von 09:00 bis 15:00 Uhr","30. August 2021","8. September 2021","Nippes"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Neusser Straße (Weidenpesch)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/neusser-strasse-weidenpesch-22","von 


 bis ,  von 09:00 bis 15:00 Uhr","11. Oktober 2021","29. Oktober 2021","Nippes"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Neusser Straße/Friedrich-Karl-Straße","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/neusser-strassefriedrich-karl-strasse-1","von 


 bis ,  von 09:00 bis 15:00 Uhr","23. September 2021","1. Oktober 2021","überbezirklich"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Neusser Wall (Neustadt/Nord)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/neusser-wall-neustadtnord","von 


 bis","15. Juni 2021","29. Juni 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Niederländer Ufer (Riehl)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/niederlaender-ufer-riehl-4","von 


 bis ,  von 07:00 bis 15:00 Uhr","16. März 2021","17. März 2021","Nippes"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Niederländer Ufer (Riehl)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/niederlaender-ufer-riehl-6","von 


 bis","11. Oktober 2021","25. Oktober 2021","Nippes"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Niehler Ei (Niehl)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/niehler-ei-niehl","am","8. April 2021","","Nippes"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Niehler Straße (Nippes)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/niehler-strasse-nippes-11","von 


 bis","15. Januar 2021","29. Januar 2021","Nippes"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Niehler Straße (Nippes)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/niehler-strasse-nippes-13","von 


 bis ,  von 09:00 bis 15:00 Uhr","6. April 2021","16. April 2021","Nippes"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Niehler Straße (Nippes)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/niehler-strasse-nippes-14","von 


 bis","19. Juli 2021","15. Oktober 2021","Nippes"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Niehler Straße (Nippes)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/niehler-strasse-nippes-15","von 


 bis ,  von 09:00 bis 15:00 Uhr","28. Juni 2021","30. Juni 2021","Nippes"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Niehler Straße (Nippes)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/niehler-strasse-nippes-16","von 


 bis","20. September 2021","15. Oktober 2021","Nippes"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Nord-Süd-Fahrt (Altstadt/Nord)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/nord-sued-fahrt-altstadtnord-1","von 


 bis ,  von 21:00 bis 5:00 Uhr","18. Februar 2021","19. Februar 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Nord-Süd-Fahrt (Altstadt/Nord)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/nord-sued-fahrt-altstadtnord-2","von 


 bis ,  von 20:00 bis 06:00 Uhr","26. Februar 2021","27. Februar 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Nord-Süd-Fahrt (Altstadt/Nord)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/nord-sued-fahrt-altstadtnord-3","am 


,  von 21:00 bis 05:00 Uhr","8. Februar 2021","","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Nord-Süd-Fahrt (Altstadt/Nord)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/nord-sued-fahrt-altstadtnord-4","von 


 bis","28. April 2020","10. April 2022","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Nord-Süd-Fahrt (Altstadt/Nord)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/nord-sued-fahrt-altstadtnord-12","von 


 bis ,  von 22:00 bis 05:00 Uhr","13. Dezember 2021","16. Dezember 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Nord-Süd-Fahrt (Altstadt/Süd)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/nord-sued-fahrt-altstadtsued","am 


,  von 21:00 bis 05:00 Uhr","16. Juli 2021","","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Nord-Süd-Fahrt (Altstadt/Süd)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/nord-sued-fahrt-altstadtsued-1","von 


 bis ,  von 22:00 bis 05:00 Uhr","25. Juli 2021","30. Juli 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Nord-Süd-Fahrt (Altstadt/Süd)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/nord-sued-fahrt-altstadtsued-4","am 


,  von 09:00 bis 15:00 Uhr","12. November 2021","","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Nord-Süd-Fahrt (Innenstadt)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/nord-sued-fahrt-innenstadt-2","von 


 bis ,  von 22:00 bis 05:00 Uhr","28. August 2021","10. September 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Nord-Süd-Fahrt/Cäcilienstraße (Altstadt/Nord)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/nord-sued-fahrtcaecilienstrasse-altstadtnord","von 


 bis ,  von 22:00 bis 05:00 Uhr","25. Juli 2021","30. Juli 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Oberer Komarweg (Zollstock)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/oberer-komarweg-zollstock-1","von 


 bis","9. Oktober 2020","15. Januar 2021","Rodenkirchen"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Oberländer Ufer (Marienburg)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/oberlaender-ufer-marienburg-4","von 


 bis ,  von 09:00 bis 15:00 Uhr","9. August 2021","20. August 2021","Rodenkirchen"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Oberländer Ufer (Marienburg)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/oberlaender-ufer-marienburg-3","von 


 bis","13. Juli 2021","16. Juli 2021","Rodenkirchen"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Olpener Straße (Brück)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/olpener-strasse-brueck-5","von 


 bis ,  von 09:00 bis 15:00 Uhr","15. März 2021","7. Mai 2021","Kalk"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Olpener Straße (Brück)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/olpener-strasse-brueck-7","von 


 bis ,  von 20:00 bis 05:00 Uhr","28. Juni 2021","11. Juli 2021","Kalk"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Olpener Straße (Brück)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/olpener-strasse-brueck-8","am 


,  von 09:00 bis 15:00 Uhr","27. Juli 2021","","Kalk"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Olpener Straße (Höhenberg)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/olpener-strasse-hoehenberg-2","von 


 bis ,  von 09:00 bis 15:00 Uhr","28. Juni 2021","23. Juli 2021","Kalk"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Olpener Straße (Merheim)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/olpener-strasse-merheim-2","von 


 bis ,  von 09:00 bis 15:00 Uhr","10. Februar 2021","26. Februar 2021","Kalk"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Olpener Straße (Merheim)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/olpener-strasse-merheim-4","von 


 bis ,  von 09:00 bis 15:00 Uhr","26. Januar 2021","27. Januar 2021","Kalk"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Olpener Straße (Merheim)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/olpener-strasse-merheim-6","von 


 bis","23. April 2021","7. Mai 2021","Kalk"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Olpener Straße/Germaniastraße (Höhenberg)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/olpener-strassegermaniastrasse-hoehenberg","von 


 bis ,  von 22:00 bis 05:00 Uhr","20. September 2021","1. Oktober 2021","Kalk"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Opladener Straße (Deutz)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/opladener-strasse-deutz-7","von 


 bis ,  von 09:00 bis 15:00 Uhr","8. Februar 2021","12. Februar 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Opladener Straße (Deutz)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/opladener-strasse-deutz-6","von 


 bis ,  von 09:00 bis 15:00 Uhr","11. Januar 2021","15. Januar 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Opladener Straße (Deutz)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/opladener-strasse-deutz-8","von 


 bis ,  von 09:00 bis 14:00 Uhr","29. Juni 2021","1. Juli 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Opladener Straße (Deutz)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/opladener-strasse-deutz-9","von 


 bis ,  von 22:00 bis 05:30 Uhr","21. Juni 2021","9. Juli 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Opladener Straße (Deutz)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/opladener-strasse-deutz-10","von 


 bis","14. Oktober 2021","24. Oktober 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Opladener Straße (Deutz)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/opladener-strasse-deutz-11","von 


 bis ,  von 22:00 bis 05:00 Uhr","8. August 2021","13. August 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Opladener Straße (Deutz)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/opladener-strasse-deutz-12","von 


 bis","14. Oktober 2021","24. Oktober 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Opladener Straße/Deutz-Mülheimer Straße (Deutz)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/opladener-strassedeutz-muelheimer-strasse-deutz","von 


 bis ,  von 22:00 bis 05:00 Uhr","29. März 2021","9. April 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Opladener Straße/Deutz-Mülheimer Straße (Deutz)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/opladener-strassedeutz-muelheimer-strasse-deutz-1","von 


 bis ,  von 22:00 bis 05:00 Uhr","19. April 2021","6. Mai 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Oskar-Jäger-Straße (Braunsfeld)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/oskar-jaeger-strasse-braunsfeld","von 


 bis","11. Januar 2021","13. März 2021","Lindenthal"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Oskar-Jäger-Straße (Ehrenfeld)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/oskar-jaeger-strasse-ehrenfeld-4","von 


 bis ,  von 09:00 bis 15:00 Uhr","22. März 2021","26. März 2021","Ehrenfeld"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Oskar-Jäger-Straße (Ehrenfeld)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/oskar-jaeger-strasse-ehrenfeld-5","am 


,  von 09:00 bis 14:00 Uhr","25. Februar 2021","","Ehrenfeld"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Oskar-Jäger-Straße (Ehrenfeld)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/oskar-jaeger-strasse-ehrenfeld-7","von 


 bis","22. September 2021","24. November 2021","Ehrenfeld"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Östliche Zubringerstraße (Deutz)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/oestlicher-zubringer-deutz","von 


 bis ,  von 09:00 bis 15:00 Uhr","18. Januar 2021","9. Februar 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Östliche Zubringerstraße (Deutz)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/oestliche-zubringerstrasse-deutz-5","von 


 bis ,  von 22:00 bis 05:30 Uhr","21. Juni 2021","8. Juli 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Östliche Zubringerstraße (Deutz)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/oestliche-zubringerstrasse-deutz-6","von 


 bis ,  von 09:00 bis 15:00 Uhr","21. Juni 2021","9. Juli 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Östliche Zubringerstraße/Deutz-Kalker Straße (Deutz)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/oestliche-zubringerstrassedeutz-kalker-strasse-deutz","am 


,  von 09:00 bis 15:00 Uhr","18. Oktober 2021","","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Parkgürtel (Neuehrenfeld)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/parkguertel-neuehrenfeld-8","von 


 bis ,  von 09:00 bis 15:00 Uhr","28. April 2021","5. Mai 2021","Ehrenfeld"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Parkgürtel (Neuehrenfeld)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/parkguertel-neuehrenfeld-10","von 


 bis ,  von 19:00 bis 05:00 Uhr","12. Juli 2021","23. Juli 2021","Ehrenfeld"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Parkgürtel/Ehrenfeldgürtel (Neuehrenfeld)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/parkguertel-ehrenfeldguertel-neuehrenfeld","von 


 bis ,  von 22:00 bis 05:00 Uhr","16. August 2021","20. August 2021","Ehrenfeld"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Perlengraben","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/perlengraben-38","von 


 bis ,  von 09:00 bis 15:00 Uhr","29. März 2021","10. April 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Perlengraben (Altstadt/Süd)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/perlengraben-altstadtsued-1","von 


 bis ,  von 09:00 bis 15:00 Uhr","12. April 2021","16. April 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Perlengraben (Altstadt/Süd)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/perlengraben-altstadtsued-2","von 


 bis ,  von 09:00 bis 15:00 Uhr","26. Mai 2021","27. Mai 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Perlengraben (Altstadt/Süd)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/perlengraben-altstadtsued-3","von 


 bis","26. Juli 2021","4. August 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Pfälzer Straße (Neustadt/Süd)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/pfaelzer-strasse-neustadtsued","am 


,  von 09:00 bis 15:00 Uhr","30. September 2021","","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Pfälzischer Ring (Buchforst)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/pfaelzischer-ring-buchforst","von 


 bis","26. Juli 2021","6. September 2021","Mülheim"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Pfälzischer Ring (Deutz)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/pfaelzischer-ring-deutz-3","von 


 bis ,  von 09:00 bis 15:00 Uhr","25. August 2021","27. August 2021","Innenstadt"
